hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,0,13,2015,December,49,2,0,2,2,0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,0.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,December,49,1,0,3,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,,,0,Transient,85.0,1.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,1,2015,December,49,3,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,146.0,,0,Transient,25.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,0,2015,December,49,3,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,48.0,0.0,2.0,Check-Out,2015-12-04
Resort Hotel,0,17,2015,December,49,3,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,61.2,0.0,1.0,Check-Out,2015-12-04
Resort Hotel,0,2,2016,February,6,1,1,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,,0,Transient,39.0,0.0,1.0,Check-Out,2016-02-03
Resort Hotel,0,2,2016,March,11,7,1,0,1,0,0,BB,PRT,Online TA,TA/TO,1,0,2,A,D,0,No Deposit,240.0,,0,Transient,43.0,0.0,2.0,Check-Out,2016-03-08
Resort Hotel,0,1,2016,April,15,6,0,2,1,0,0,BB,PRT,Online TA,TA/TO,1,0,3,A,D,0,No Deposit,240.0,,0,Transient,56.0,0.0,1.0,Check-Out,2016-04-08
Resort Hotel,0,0,2016,June,26,21,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,4,A,F,0,No Deposit,15.0,,0,Transient,79.0,0.0,1.0,Check-Out,2016-06-22
Resort Hotel,0,4,2016,December,51,16,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,5,A,D,0,No Deposit,240.0,,0,Group,43.0,0.0,1.0,Check-Out,2016-12-17
Resort Hotel,0,5,2017,January,2,10,0,2,1,0,0,BB,PRT,Online TA,TA/TO,1,0,6,A,D,0,No Deposit,240.0,,0,Transient,43.0,0.0,1.0,Check-Out,2017-01-12
Resort Hotel,0,0,2015,November,48,28,2,4,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,0,21,2015,December,49,3,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,35.1,1.0,1.0,Check-Out,2015-12-04
Resort Hotel,0,16,2016,February,6,4,0,3,2,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,D,0,No Deposit,240.0,,0,Transient,14.0,1.0,1.0,Check-Out,2016-02-07
Resort Hotel,0,1,2015,December,49,3,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,,154.0,0,Transient,25.0,0.0,0.0,Check-Out,2015-12-04
Resort Hotel,1,196,2016,June,25,14,2,7,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240.0,,0,Transient,99.0,0.0,2.0,Canceled,2015-12-04
Resort Hotel,0,0,2015,December,49,2,0,3,1,0,0,BB,FIN,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-05
Resort Hotel,0,9,2015,December,49,3,0,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8.0,,0,Transient,45.0,0.0,0.0,Check-Out,2015-12-05
Resort Hotel,0,2,2015,December,49,3,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,34.0,0.0,0.0,Check-Out,2015-12-05
Resort Hotel,0,0,2015,December,50,9,0,1,1,0,0,BB,PRT,Direct,Direct,1,0,1,A,A,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-10
Resort Hotel,0,0,2016,January,3,11,1,3,2,0,0,BB,PRT,Direct,Direct,1,0,2,A,A,1,No Deposit,,,0,Transient,43.0,0.0,1.0,Check-Out,2016-01-15
Resort Hotel,0,1,2015,December,49,1,0,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,28.0,1.0,0.0,Check-Out,2015-12-05
Resort Hotel,0,95,2015,November,48,28,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,32.4,0.0,2.0,Check-Out,2015-12-05
Resort Hotel,0,0,2015,December,49,4,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,51.0,1.0,1.0,Check-Out,2015-12-05
Resort Hotel,0,0,2015,December,49,4,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,51.0,0.0,1.0,Check-Out,2015-12-05
Resort Hotel,0,6,2015,December,49,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0.0,1.0,Check-Out,2015-12-05
Resort Hotel,0,21,2015,December,49,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,1.0,0.0,Check-Out,2015-12-05
Resort Hotel,0,2,2015,November,48,28,2,5,2,0,0,HB,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,88.0,0.0,0.0,Check-Out,2015-12-05
Resort Hotel,0,8,2015,November,45,7,8,20,2,0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,332.0,,0,Transient,65.0,0.0,0.0,Check-Out,2015-12-05
Resort Hotel,1,15,2015,December,49,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,,,0,Transient,43.0,0.0,1.0,No-Show,2015-12-05
Resort Hotel,0,0,2015,December,49,5,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,61.0,0.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,5,2015,December,49,5,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,60.4,1.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,9,2015,December,49,4,0,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,26.0,0.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,125,2015,November,48,22,4,10,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,,0,Transient,62.69,0.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,0,2015,December,49,4,0,2,1,0,0,BB,DEU,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,38.0,0.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,3,2015,December,49,3,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,43.73,0.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,2,2015,December,49,2,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,54.0,1.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,2,2016,March,11,12,2,5,2,0,0,BB,PRT,Direct,Direct,1,0,1,E,E,1,No Deposit,250.0,,0,Transient,71.81,1.0,0.0,Check-Out,2016-03-19
Resort Hotel,0,3,2016,May,20,14,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,2,F,F,0,No Deposit,250.0,,0,Transient,119.0,1.0,0.0,Check-Out,2016-05-15
Resort Hotel,0,90,2015,December,49,4,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,59.4,0.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,226,2017,May,19,12,0,2,2,0,0,HB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,240.0,,0,Transient,82.8,0.0,1.0,Check-Out,2017-05-14
Resort Hotel,1,254,2017,June,23,9,0,2,2,0,0,HB,PRT,Online TA,TA/TO,1,1,2,A,A,0,No Deposit,240.0,,0,Transient,108.9,0.0,1.0,Canceled,2017-06-05
Resort Hotel,0,16,2015,December,49,3,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,11,2015,December,49,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,,,0,Transient,64.0,1.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,7,2015,December,49,3,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,49.07,1.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,4,2015,December,49,5,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient,25.0,0.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,4,2015,December,49,5,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,68.0,0.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,4,2015,December,49,5,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,330.0,,0,Transient,29.0,0.0,1.0,Check-Out,2015-12-06
Resort Hotel,0,1,2015,December,49,5,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient-Party,37.0,0.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,0,2015,December,49,5,0,1,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,68.0,1.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,16,2015,December,49,5,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,2,No Deposit,,,0,Transient,68.0,1.0,0.0,Check-Out,2015-12-06
Resort Hotel,0,68,2015,November,48,22,5,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,156.0,,0,Transient,50.19,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,0,0,2015,December,49,4,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,49.07,0.0,3.0,Check-Out,2015-12-07
Resort Hotel,0,22,2015,December,49,4,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,26.0,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,0,15,2015,December,49,4,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient-Party,64.67,0.0,2.0,Check-Out,2015-12-07
Resort Hotel,0,0,2015,December,50,6,1,0,2,0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,68.0,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,0,0,2015,December,50,6,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,68.0,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,0,5,2015,December,49,5,1,1,2,0,1,FB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,67.4,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,0,50,2015,December,49,5,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,49.2,1.0,1.0,Check-Out,2015-12-07
Resort Hotel,0,22,2015,December,49,5,1,1,2,1,0,BB,PRT,Direct,Direct,0,0,0,E,F,1,No Deposit,,,0,Transient,58.0,0.0,2.0,Check-Out,2015-12-07
Resort Hotel,0,18,2015,December,49,5,1,1,3,2,0,BB,ESP,Direct,Direct,0,0,0,H,H,0,No Deposit,250.0,,0,Transient,93.0,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,0,17,2015,December,50,6,1,0,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,26.0,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,0,5,2015,December,49,5,1,1,2,0,1,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,49.4,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,0,1,2015,December,49,5,1,1,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,83.0,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,0,0,2015,December,50,6,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,68.0,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,1,32,2015,December,51,19,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,1,No Deposit,240.0,,0,Transient,35.1,0.0,1.0,Canceled,2015-12-07
Resort Hotel,0,3,2015,December,50,6,1,0,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196.0,,0,Transient,38.0,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,0,64,2015,December,50,6,1,0,2,0,0,BB,IND,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,36.45,0.0,0.0,Check-Out,2015-12-07
Resort Hotel,1,28,2015,December,51,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,1,No Deposit,240.0,,0,Transient,52.4,0.0,1.0,Canceled,2015-12-07
Resort Hotel,0,46,2015,December,49,5,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,46.0,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,0,0,2015,December,49,5,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,104.0,1.0,0.0,Check-Out,2015-12-07
Resort Hotel,0,3,2015,December,49,4,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,45.6,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,1,73,2016,January,5,29,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,44.8,0.0,1.0,Canceled,2015-12-07
Resort Hotel,0,0,2015,December,49,3,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,0,1,2015,December,49,5,1,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,2,No Deposit,250.0,,0,Transient,78.0,0.0,1.0,Check-Out,2015-12-07
Resort Hotel,1,26,2016,January,1,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,1,0,E,E,0,No Deposit,240.0,,0,Transient,75.0,0.0,3.0,Canceled,2015-12-07
Resort Hotel,1,26,2016,January,1,2,0,1,2,0,0,BB,PRT,Online TA,TA/TO,1,1,0,D,D,0,No Deposit,240.0,,0,Transient,65.0,0.0,2.0,Canceled,2015-12-07
Resort Hotel,1,87,2016,February,7,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,46.4,0.0,1.0,Canceled,2015-12-07
Resort Hotel,1,177,2016,May,23,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,240.0,,0,Transient,77.01,0.0,1.0,Canceled,2015-12-07
Resort Hotel,1,49,2016,January,2,5,0,5,2,0,0,HB,PRT,Online TA,TA/TO,0,2,0,D,D,0,No Deposit,240.0,,0,Transient,86.0,0.0,2.0,Canceled,2015-12-07
Resort Hotel,1,49,2016,January,2,5,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,2,0,G,G,0,No Deposit,240.0,,0,Transient,86.0,0.0,2.0,Canceled,2015-12-07
Resort Hotel,1,174,2016,May,22,27,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,242.0,,0,Transient,108.02,0.0,2.0,Canceled,2015-12-07
Resort Hotel,0,6,2015,December,50,8,0,0,3,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,,0,Transient,0.0,0.0,2.0,Check-Out,2015-12-08
Resort Hotel,0,1,2015,December,50,8,0,0,2,0,0,BB,PRT,Direct,Direct,1,0,0,A,E,0,No Deposit,,,0,Transient,0.0,1.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,0,2016,January,1,1,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,0,No Deposit,,,0,Transient,50.0,1.0,0.0,Check-Out,2016-01-02
Resort Hotel,0,0,2016,January,3,12,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,2,A,A,0,No Deposit,,,0,Transient,43.0,1.0,0.0,Check-Out,2016-01-13
Resort Hotel,0,0,2016,January,3,14,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,3,A,D,0,No Deposit,,,0,Transient,44.0,1.0,0.0,Check-Out,2016-01-15
Resort Hotel,0,1,2016,January,5,26,0,0,2,0,0,BB,PRT,Direct,Direct,1,0,4,A,D,0,No Deposit,,,0,Transient,0.0,1.0,0.0,Check-Out,2016-01-26
Resort Hotel,0,0,2016,February,6,2,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,5,A,D,0,No Deposit,,,0,Transient,45.0,1.0,0.0,Check-Out,2016-02-03
Resort Hotel,0,0,2016,February,7,10,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,6,A,D,0,No Deposit,,,0,Transient,48.0,1.0,1.0,Check-Out,2016-02-11
Resort Hotel,0,0,2016,February,9,22,1,3,1,0,0,BB,PRT,Direct,Direct,1,0,7,A,D,1,No Deposit,,,0,Transient,43.0,1.0,1.0,Check-Out,2016-02-26
Resort Hotel,0,2,2015,December,49,5,2,1,1,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,0.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,3,2015,December,49,5,2,1,2,0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,38.0,,0,Transient-Party,68.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,120,2015,December,49,4,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,32.4,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,3,2015,December,50,7,1,0,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,,0,Transient,53.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,0,2015,December,49,5,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,348.0,,0,Transient-Party,51.67,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,3,2015,December,49,5,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,348.0,,0,Transient-Party,57.67,1.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,11,2015,December,49,5,2,1,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,350.0,,0,Transient-Party,68.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,11,2015,December,49,5,2,1,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,350.0,,0,Transient-Party,68.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,1,2015,December,49,4,2,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,E,0,No Deposit,,,0,Transient,48.0,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,11,2015,December,49,5,2,1,1,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,350.0,,0,Transient-Party,21.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,17,2015,December,49,4,2,2,2,0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,127.0,,0,Transient,30.5,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,8,2015,December,49,5,2,1,3,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,C,0,No Deposit,350.0,,0,Transient-Party,91.2,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,11,2015,December,49,5,2,1,1,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,350.0,,0,Transient-Party,54.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,11,2015,December,49,5,2,1,1,0,0,Undefined,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,350.0,,0,Transient-Party,54.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,5,2015,December,49,5,2,1,2,0,0,HB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,108.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,1,2015,December,49,5,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5.0,,0,Transient,30.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,20,2015,December,50,6,2,0,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,79.2,0.0,2.0,Check-Out,2015-12-08
Resort Hotel,0,26,2015,December,49,5,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,58.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,7,2015,December,49,5,2,1,2,2,0,HB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,97.02,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,2,2015,December,49,5,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,48.0,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,10,2015,December,50,7,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,54.4,0.0,2.0,Check-Out,2015-12-08
Resort Hotel,0,12,2015,December,49,5,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,6.0,,0,Transient,26.0,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,0,2015,December,49,5,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,56.0,1.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,1,2015,December,49,5,2,1,3,1,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240.0,,0,Transient,114.0,1.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,17,2015,December,49,5,2,1,2,2,0,BB,FRA,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,86.33,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,0,2015,December,50,7,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,,0,Transient-Party,38.4,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,47,2015,December,49,5,2,1,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,314.0,,0,Transient,60.56,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,12,2015,December,49,5,2,1,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,6.0,,0,Transient-Party,49.4,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,0,2015,December,50,7,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient,25.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,7,2015,December,50,7,1,0,2,1,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,32.5,1.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,94,2015,December,50,6,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,29.16,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,2,2015,December,49,5,2,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,240.0,,0,Transient,78.0,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,0,2015,December,50,6,2,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,,,0,Transient,100.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,7,2015,December,50,7,1,0,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,,0,Transient,49.4,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,7,2015,December,49,5,2,1,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241.0,,0,Transient,57.06,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,18,2015,December,50,7,1,0,2,0,0,HB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,,0,Transient,93.0,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,5,2015,December,49,5,2,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,54.4,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,113,2015,December,49,4,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240.0,,0,Transient,32.4,0.0,2.0,Check-Out,2015-12-08
Resort Hotel,0,11,2015,December,50,6,2,0,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5.0,,0,Transient,37.0,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,2,2015,December,49,5,2,1,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,5.0,,0,Transient,40.5,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,11,2015,December,50,6,2,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,83.0,0.0,1.0,Check-Out,2015-12-08
Resort Hotel,0,1,2015,December,49,5,2,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175.0,,0,Transient,38.4,0.0,0.0,Check-Out,2015-12-08
Resort Hotel,0,12,2015,December,49,5,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,,0,Transient,54.4,0.0,1.0,Check-Out,2015-12-08
